Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
71db25e7-978f-4065-978c-7362c55e2fca,"2020-06-02, 12:17:42 AM",root,GetAccountPasswordPolicy,,,,us-east-1,,71.127.58.184
d8d157e2-de28-4f7f-8a70-4c839fffba7b,"2020-06-02, 12:17:42 AM",root,CreateUser,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""CloudTrail""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDA2VNUIL4CNTS2OJD5Q""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::733206830852:user/CloudTrail""}]",,us-east-1,,71.127.58.184
ef6360b3-a538-407f-b94b-3fac3b768501,"2020-06-02, 12:17:42 AM",root,CreateUser,IAM User,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""Accountant""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDA2VNUIL4CHRAZRI52U""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::733206830852:user/Accountant""}]",,us-east-1,,71.127.58.184
3c59a8a9-5be1-4bc2-9a5f-583551f1a88f,"2020-06-02, 12:16:17 AM",root,ListAttachedGroupPolicies,,,,us-east-1,,71.127.58.184
6d1b9de6-6bcc-4b4f-a281-7d2bb4417121,"2020-06-02, 12:16:17 AM",root,ListAttachedGroupPolicies,,,,us-east-1,,71.127.58.184
83999990-bdff-4df4-8388-a935dc83778f,"2020-06-02, 12:16:17 AM",root,ListAttachedGroupPolicies,,,,us-east-1,,71.127.58.184
cd4fd0a6-849c-4beb-957b-7ca8d90fb35c,"2020-06-02, 12:16:17 AM",root,ListAttachedGroupPolicies,,,,us-east-1,,71.127.58.184
d90d7c83-520b-4c7f-9254-7fab60506c6a,"2020-06-02, 12:16:17 AM",root,ListAttachedGroupPolicies,,,,us-east-1,,71.127.58.184
db46331a-1620-4ac8-9514-3f6879cb2d4a,"2020-06-02, 12:16:17 AM",root,ListAttachedGroupPolicies,,,,us-east-1,,71.127.58.184
e665291c-3290-40d8-ba2f-4144542f73f1,"2020-06-02, 12:16:17 AM",root,ListAttachedGroupPolicies,,,,us-east-1,,71.127.58.184
ed422b73-c93f-488e-8b07-de156142c93c,"2020-06-02, 12:16:17 AM",root,ListAttachedGroupPolicies,,,,us-east-1,,71.127.58.184
c82a2c80-d24b-4caf-a893-2f3af29717ec,"2020-06-02, 12:15:40 AM",root,DescribeEventAggregates,,,,us-east-1,,71.127.58.184
0ade297c-784d-4ebd-8fde-607358bbc2bd,"2020-06-02, 12:14:20 AM",root,GetAccountPasswordPolicy,,,,us-east-1,,71.127.58.184
3fd26fab-12f3-4f7d-8603-dbab3d34984a,"2020-06-02, 12:12:55 AM",root,DescribeEventAggregates,,,,us-east-1,,71.127.58.184
8df1e4c9-68f4-45b1-859b-cec6f0718913,"2020-06-02, 12:12:10 AM",root,ListPolicies,,,,us-east-1,,71.127.58.184
80c7507e-4357-4eeb-9e04-60de1cedae59,"2020-06-02, 12:12:04 AM",root,ListGroups,,,,us-east-1,,71.127.58.184
b9587f75-871d-4da8-9c41-447de945167e,"2020-06-02, 12:12:03 AM",root,ListUsers,,,,us-east-1,,71.127.58.184
f3d9f430-b9ee-458b-b160-491856c889a1,"2020-06-02, 12:12:03 AM",root,ListUsers,,,,us-east-1,,71.127.58.184
3329df2b-522a-45cc-b8cc-a98ff8e50211,"2020-06-02, 12:11:24 AM",root,ListGroups,,,,us-east-1,,71.127.58.184
a7f51e49-a9f6-4e10-bdbb-e0bdcdd35e5b,"2020-06-02, 12:11:23 AM",root,AttachGroupPolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/job-function/Billing""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""}]",,us-east-1,,71.127.58.184
bbfba1d9-f435-455e-8012-b64ab673b648,"2020-06-02, 12:11:23 AM",root,CreateGroup,IAM Group,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""Reviewers""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPA2VNUIL4CFU7LH2MNV""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::733206830852:group/Reviewers""}]",,us-east-1,,71.127.58.184
d1fdcbb6-d355-4bf7-bcc8-b56762ca59ed,"2020-06-02, 12:10:55 AM",root,ListPolicies,,,,us-east-1,,71.127.58.184
b342265f-716a-48c2-bae1-a4b8fddafbfa,"2020-06-02, 12:10:39 AM",root,DescribeEventAggregates,,,,us-east-1,,71.127.58.184
d30634e2-f4c9-4ccc-bea1-923ea79381fe,"2020-06-02, 12:10:38 AM",root,ListPolicies,,,,us-east-1,,71.127.58.184
062cc5aa-e927-41e3-a916-c74d0dab5a0f,"2020-06-02, 12:10:11 AM",root,CreateGroup,IAM Group,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPA2VNUIL4CMJOYGS67Y""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::733206830852:group/CloudTrailAdmins""}]",,us-east-1,,71.127.58.184
7d2b4afd-6145-4448-a03a-7eeab1335dac,"2020-06-02, 12:10:11 AM",root,AttachGroupPolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AWSCloudTrailFullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""CloudTrailAdmins""}]",,us-east-1,,71.127.58.184
b485a339-b286-48b2-9ecc-f70e96d2f418,"2020-06-02, 12:10:11 AM",root,ListGroups,,,,us-east-1,,71.127.58.184
605a8eb2-f5ce-4487-be62-277aef6dd95e,"2020-06-02, 12:09:17 AM",root,ListPolicies,,,,us-east-1,,71.127.58.184
fb964463-8bad-4177-9cf5-9e1cceae11a6,"2020-06-02, 12:08:55 AM",root,ListGroups,,,,us-east-1,,71.127.58.184
07601d11-5305-4c37-a0a0-9a691ffb6834,"2020-06-02, 12:08:16 AM",root,GetAccountPasswordPolicy,,,,us-east-1,,71.127.58.184
28ade7f0-be39-45a3-bf49-f3c5b8300944,"2020-06-02, 12:08:16 AM",root,ListAccountAliases,,,,us-east-1,,71.127.58.184
405255e3-0d84-4da2-9834-5015e3263f5a,"2020-06-02, 12:08:16 AM",root,GetAccountPasswordPolicy,,,,us-east-1,,71.127.58.184
9b916be8-c05c-468f-82d1-d7bbe7dcbeed,"2020-06-02, 12:08:16 AM",root,ListAccessKeys,,,,us-east-1,,71.127.58.184
ce7f5cc7-ddf9-4004-8521-6a39a4a38884,"2020-06-02, 12:08:16 AM",root,GetAccountSummary,,,,us-east-1,,71.127.58.184
7d4c43c1-84e5-445b-8590-096fcfad26bb,"2020-06-02, 12:08:14 AM",root,ListAccessKeys,,,,us-east-1,,71.127.58.184
1b48de07-f01a-452b-98a4-9c8300b1da1a,"2020-06-02, 12:08:13 AM",root,GetAccountPasswordPolicy,,,,us-east-1,,71.127.58.184
513d06f5-f8d2-4e07-9b92-840c181c8df2,"2020-06-02, 12:08:13 AM",root,ListAccountAliases,,,,us-east-1,,71.127.58.184
6494d81c-f322-4e14-9e64-72c727bee1a2,"2020-06-02, 12:08:13 AM",root,GetAccountSummary,,,,us-east-1,,71.127.58.184
717dae4f-4476-46b2-8965-7af9fc0a8d77,"2020-06-02, 12:08:13 AM",root,ListAccountAliases,,,,us-east-1,,71.127.58.184
8356c0fe-5bab-4522-8073-6b8f43591bad,"2020-06-02, 12:08:13 AM",root,DescribeEventAggregates,,,,us-east-1,,71.127.58.184
bca94625-8ffc-43f0-8a7d-5eb8a9c595cb,"2020-06-02, 12:08:13 AM",root,ListAccessKeys,,,,us-east-1,,71.127.58.184
dcbc7577-b814-4956-ba44-f23b556e8c7f,"2020-06-02, 12:08:13 AM",root,GetAccountPasswordPolicy,,,,us-east-1,,71.127.58.184
df9cf3b4-d45c-4f50-96f1-8923882eeafb,"2020-06-02, 12:08:13 AM",root,GetAccountSummary,,,,us-east-1,,71.127.58.184
873e5dcd-7d9c-4153-ba56-3a4f258fcf26,"2020-06-02, 12:07:54 AM",root,DescribeEventAggregates,,,,us-east-1,,71.127.58.184
1c242b17-c976-4cd7-8945-1ed7775f7af5,"2020-06-02, 12:07:10 AM",root,DescribeInstances,,,,us-east-1,,71.127.58.184
6221e12a-c808-4bc3-a6f6-25e4bdec954c,"2020-06-02, 12:07:10 AM",root,DescribeInstanceTypes,,,,us-east-1,,71.127.58.184
87a0676d-ee52-4bcb-9ab4-88c635e7c9dc,"2020-06-02, 12:07:10 AM",root,DescribeInstanceTypes,,,,us-east-1,,71.127.58.184
92f88004-a341-414c-812f-bdd392f00e2e,"2020-06-02, 12:07:10 AM",root,GetEnrollmentStatus,,,,us-east-1,,71.127.58.184
99df133c-be14-4cad-bbfc-f475cb11476d,"2020-06-02, 12:07:10 AM",root,DescribeAddresses,,,,us-east-1,,71.127.58.184
a95b2b45-391e-44cf-a894-a3c2c080d641,"2020-06-02, 12:07:10 AM",root,DescribeInstanceStatus,,,,us-east-1,,71.127.58.184
d28806a4-eeec-4f2c-ad5b-1632bec99249,"2020-06-02, 12:07:10 AM",root,DescribeInstanceTypes,,,,us-east-1,,71.127.58.184
d4ddf806-8921-4d55-879f-d23551a068a4,"2020-06-02, 12:07:10 AM",root,DescribeLaunchTemplates,,,,us-east-1,,71.127.58.184
b342c043-6759-4112-8a0f-dbbf024bdbd3,"2020-06-02, 12:07:08 AM",root,DescribeEventAggregates,,,,us-east-1,,71.127.58.184
dcf2b7f5-0e7f-4a7b-b611-945893916cf2,"2020-06-02, 12:05:39 AM",root,DescribeEventAggregates,,,,us-east-1,,71.127.58.184
93393644-bf21-43ed-b291-83df3adde29a,"2020-06-02, 12:00:39 AM",root,DescribeEventAggregates,,,,us-east-1,,71.127.58.184
afa33a65-35fb-431c-9e5d-fc7134d107fa,"2020-06-01, 11:56:33 PM",root,GetAccountPasswordPolicy,,,,us-east-1,,71.127.58.184
e092af45-1c92-4944-88a0-cc69212e1b3b,"2020-06-01, 11:56:33 PM",root,UpdateAccountPasswordPolicy,,,,us-east-1,,71.127.58.184
47612eff-f60f-4f8e-9a55-ba1e6370ecc6,"2020-06-01, 11:55:47 PM",root,ListAccessKeys,,,,us-east-1,,71.127.58.184
5ca16ac9-8333-4100-aac1-730c9d9480d9,"2020-06-01, 11:55:47 PM",root,GetAccountPasswordPolicy,,,,us-east-1,,71.127.58.184
666762a6-7c49-411d-87e7-c63562c45d9f,"2020-06-01, 11:55:47 PM",root,ListAccountAliases,,,,us-east-1,,71.127.58.184
2f3b0e26-222e-41e0-8c77-489d54894480,"2020-06-01, 11:55:46 PM",root,GetAccountSummary,,,,us-east-1,,71.127.58.184
7ef4286a-d6bf-4a46-b770-49e20140cda0,"2020-06-01, 11:55:46 PM",root,GetAccountPasswordPolicy,,,,us-east-1,,71.127.58.184
6643317e-475b-4dc2-8827-f73f6437f4c8,"2020-06-01, 11:55:39 PM",root,ListAccessKeys,,,,us-east-1,,71.127.58.184
047269dd-c2db-42ac-bd96-a12c77afa5dc,"2020-06-01, 11:55:38 PM",root,ListAccountAliases,,,,us-east-1,,71.127.58.184
8e44582c-f123-4b42-a250-12185b04e273,"2020-06-01, 11:55:38 PM",root,DescribeEventAggregates,,,,us-east-1,,71.127.58.184
9c693cbb-4fd1-4455-9296-38d717e20a31,"2020-06-01, 11:55:38 PM",root,GetAccountPasswordPolicy,,,,us-east-1,,71.127.58.184
e144183f-4008-4fe8-ab46-5de2b7f56eb9,"2020-06-01, 11:55:38 PM",root,GetAccountSummary,,,,us-east-1,,71.127.58.184
370930b4-db0e-48d6-8257-302c513ae22f,"2020-06-01, 11:55:26 PM",root,GetBucketPolicyStatus,,,,us-east-1,NoSuchBucketPolicy,71.127.58.184
7cdbe3f8-dfe1-43aa-b547-d1b6d5bec6ad,"2020-06-01, 11:55:26 PM",root,GetBucketAcl,,,,us-east-1,,71.127.58.184
8fe3bbc2-25aa-4eb2-be4f-edc5aafa7707,"2020-06-01, 11:55:26 PM",root,GetAccountPublicAccessBlock,,,,us-east-1,NoSuchPublicAccessBlockConfiguration,71.127.58.184
a522030d-bb4c-4589-860f-96a2f42d6b97,"2020-06-01, 11:55:26 PM",root,ListAccessPoints,,,,us-east-1,,71.127.58.184
fa38fcec-0541-4829-8642-6c19bc2c200d,"2020-06-01, 11:55:26 PM",root,ListBuckets,,,,us-east-1,,71.127.58.184
fc77628e-efe3-4849-a540-f7219debd8f3,"2020-06-01, 11:55:26 PM",root,GetBucketPublicAccessBlock,,,,us-east-1,,71.127.58.184
5673709b-b6d2-4a0c-8ed6-1cddc8ba68a3,"2020-06-01, 11:55:25 PM",root,ListBuckets,,,,us-east-1,,71.127.58.184
5a81d64b-769a-4ead-90ff-2ad6eaca78d7,"2020-06-01, 11:55:25 PM",root,GetBucketEncryption,,,,us-east-1,ServerSideEncryptionConfigurationNotFoundError,71.127.58.184
5f63b506-130f-4b33-a076-735edf830d4b,"2020-06-01, 11:55:25 PM",root,GetBucketPublicAccessBlock,,,,us-east-1,,71.127.58.184
661ce740-e5a9-4e0e-8ef6-7de51c4fe775,"2020-06-01, 11:55:25 PM",root,GetBucketPublicAccessBlock,,,,us-east-1,,71.127.58.184
94a1ce6d-65c4-46d5-8f10-0a57ae2e1c15,"2020-06-01, 11:55:25 PM",root,GetBucketObjectLockConfiguration,,,,us-east-1,ObjectLockConfigurationNotFoundError,71.127.58.184
c5e2d3a4-493c-47d9-970b-2210e7bba1d1,"2020-06-01, 11:55:25 PM",root,GetAccountPublicAccessBlock,,,,us-east-1,NoSuchPublicAccessBlockConfiguration,71.127.58.184
e162f745-1399-4d56-bb5a-b21e83f6f6d2,"2020-06-01, 11:55:25 PM",root,GetAccountPublicAccessBlock,,,,us-east-1,NoSuchPublicAccessBlockConfiguration,71.127.58.184
0294336e-90bf-453a-970d-2d3612297010,"2020-06-01, 11:55:22 PM",root,GetBucketPolicyStatus,,,,us-east-1,NoSuchBucketPolicy,71.127.58.184
0ac6afc6-867a-4858-bda9-c0dad3a79fbc,"2020-06-01, 11:55:22 PM",root,GetBucketAcl,,,,us-east-1,,71.127.58.184
498ac219-2757-4907-8b38-f0eb01d1311e,"2020-06-01, 11:55:22 PM",root,GetBucketPublicAccessBlock,,,,us-east-1,,71.127.58.184
872321fa-c73c-4101-8836-c73a35381da0,"2020-06-01, 11:55:22 PM",root,DescribeEventAggregates,,,,us-east-1,,71.127.58.184
162dae39-d90b-441b-a2fd-5bec5cfdbbe2,"2020-06-01, 11:55:21 PM",root,GetBucketObjectLockConfiguration,,,,us-east-1,ObjectLockConfigurationNotFoundError,71.127.58.184
42bebea1-3a5d-4ea4-a3fb-ddee14649044,"2020-06-01, 11:55:21 PM",root,GetBucketPublicAccessBlock,,,,us-east-1,,71.127.58.184
51c16c4f-1da5-4a70-8267-b16f912ce501,"2020-06-01, 11:55:21 PM",root,GetAccountPublicAccessBlock,,,,us-east-1,NoSuchPublicAccessBlockConfiguration,71.127.58.184
532739ae-3182-4cda-9d6f-d8749f7332aa,"2020-06-01, 11:55:21 PM",root,GetBucketEncryption,,,,us-east-1,ServerSideEncryptionConfigurationNotFoundError,71.127.58.184
678a46df-ae07-4cd8-bbf2-3a4cd9eb7219,"2020-06-01, 11:55:21 PM",root,GetBucketVersioning,,,,us-east-1,,71.127.58.184
6b2b7e6b-4534-42c4-9d87-dfec99d605f3,"2020-06-01, 11:55:21 PM",root,ListBuckets,,,,us-east-1,,71.127.58.184
8569ad3f-1673-407c-b270-d1b58b661dae,"2020-06-01, 11:55:21 PM",root,GetAccountPublicAccessBlock,,,,us-east-1,NoSuchPublicAccessBlockConfiguration,71.127.58.184
f4472d1a-ddb3-4c5f-8d08-6a83609dfe30,"2020-06-01, 11:55:21 PM",root,GetBucketPublicAccessBlock,,,,us-east-1,,71.127.58.184
1824e608-deaa-422c-995f-c6fe94e97c3a,"2020-06-01, 11:55:19 PM",root,ConsoleLogin,,,,us-east-1,,71.127.58.184
6eb486d9-db21-4e47-87ba-f438e4ec71a0,"2020-06-01, 11:39:14 PM",,AssumeRole,IAM AccessKey and 2 more,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIA2VNUIL4CHHMEHNOD""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""awslambda_564_20200602033914881""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::733206830852:role/SQS_Udacity_Lambda""}]",,us-east-1,,lambda.amazonaws.com
afa6124a-7983-4c63-85f3-b392648fdec0,"2020-06-01, 11:39:07 PM",,AssumeRole,IAM AccessKey and 2 more,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIA2VNUIL4CLGSWFR7W""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""awslambda_117_20200602033907168""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::733206830852:role/SQS_Udacity_Lambda""}]",,us-east-1,,lambda.amazonaws.com
15cbed6e-3818-4029-8466-e2a545e2587b,"2020-06-01, 11:39:03 PM",,AssumeRole,IAM AccessKey and 2 more,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIA2VNUIL4CFLLWD4PZ""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""awslambda_744_20200602033903825""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::733206830852:role/SQS_Udacity_Lambda""}]",,us-east-1,,lambda.amazonaws.com
6a47c161-f058-4c66-a3b0-46add14e6101,"2020-06-01, 11:39:01 PM",,AssumeRole,IAM AccessKey and 2 more,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIA2VNUIL4CD5T5BNVN""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""awslambda_211_20200602033901250""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::733206830852:role/SQS_Udacity_Lambda""}]",,us-east-1,,lambda.amazonaws.com
e9247dea-ae31-4e0c-b99f-0d38f3922d6e,"2020-06-01, 11:38:53 PM",,AssumeRole,IAM AccessKey and 2 more,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIA2VNUIL4CPXJFZPEA""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""awslambda_597_20200602033853623""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::733206830852:role/SQS_Udacity_Lambda""}]",,us-east-1,,lambda.amazonaws.com
